,0
276,0.7490506
277,0.66236943
278,0.7922888
279,0.9754604
280,0.6047068
281,0.9389465
282,0.88885605
283,0.7999865
284,0.67359084
285,0.6538882
286,0.58779687
287,0.667421
288,0.86168754
289,0.99020785
290,0.85458595
291,0.79912704
292,0.596435
293,0.90511286
294,0.5828023
295,0.51098704
296,0.6592817
297,0.57224506
298,0.62983876
299,0.59689564
300,0.92102164
301,0.6474483
302,0.82868665
303,0.5369301
304,0.6096077
305,0.51372796
306,0.870715
307,0.5795299
308,0.6358348
309,0.8067483
310,0.73084164
311,0.62136203
312,0.7366747
313,0.6148134
314,0.9655304
315,0.5570608
316,0.76655877
317,0.6826994
318,0.7116376
319,0.59617156
320,0.57696474
321,0.7207881
322,0.95301163
323,0.5779699
324,0.56516016
325,0.58039856
326,0.57976156
327,0.7094354
328,0.5625003
329,0.5913174
330,0.8836293
331,0.7562849
332,0.7982625
333,0.6471038
334,0.74494475
335,0.75840867
336,0.52459776
337,0.6036112
338,0.5518415
339,0.6176335
340,0.655122
341,0.9878613
342,0.52297205
343,0.86364806
344,0.9568454
345,0.9692707
346,0.6619102
347,0.98952985
348,0.7905083
349,0.845996
350,0.9642691
351,0.73444134
352,0.6851228
353,0.99216914
354,0.9809636
355,0.59882075
356,0.9919719
357,0.6068555
358,0.9239654
359,0.7166875
360,0.89539456
361,0.7931858
362,0.6606081
363,0.79749227
364,0.51119435
365,0.50651664
366,0.75244516
367,0.9088332
368,0.94743395
369,0.838279
370,0.7520566
371,0.9693645
372,0.6185858
373,0.5537205
374,0.9266324
375,0.5586339
376,0.98209965
377,0.6941829
378,0.7106569
379,0.76012504
380,0.7241943
381,0.7183101
382,0.94190097
383,0.80896854
384,0.76512444
385,0.73193944
386,0.5225889
387,0.78093404
388,0.71450174
389,0.749066
390,0.8940072
391,0.7575873
392,0.85364085
393,0.5877551
394,0.54679424
395,0.90538573
396,0.7148669
397,0.9693787
398,0.7574737
399,0.7652421
400,0.6142034
401,0.979727
402,0.7930134
403,0.6531868
404,0.5371681
405,0.83312017
406,0.68799484
407,0.92053324
408,0.5133693
409,0.77549976
410,0.80997825
411,0.91643655
412,0.8976438
413,0.9822271
414,0.71240944
415,0.7379074
416,0.50733435
417,0.7353388
418,0.8190857
419,0.840242
420,0.97220886
421,0.71460783
422,0.7059673
423,0.56668115
424,0.6330415
425,0.99449694
426,0.50745505
427,0.638812
428,0.9299258
429,0.54778814
430,0.9354087
431,0.72732306
432,0.92997694
433,0.8503846
434,0.7330116
435,0.5915222
436,0.69933826
437,0.5535288
438,0.523301
439,0.7481833
440,0.99061674
441,0.62054235
442,0.68248177
443,0.82619095
444,0.5049624
445,0.71891934
446,0.785174
447,0.7368478
448,0.65634
449,0.7469169
450,0.67094934
451,0.96841735
452,0.9619336
453,0.7011341
454,0.8368614
455,0.78378075
456,0.5240502
457,0.858498
458,0.92358065
459,0.8034204
460,0.75666857
461,0.5430049
462,0.7574996
463,0.55365276
464,0.59602565
465,0.7648922
466,0.9589771
467,0.70569915
468,0.78963804
469,0.7467842
470,0.7679064
471,0.73429203
472,0.8362303
473,0.9276937
474,0.508255
475,0.69651663
476,0.9486534
477,0.5150289
478,0.61200845
479,0.6944438
480,0.7657434
481,0.8674409
482,0.9157034
483,0.7466062
484,0.56018215
485,0.6476113
486,0.74695605
487,0.6291828
488,0.98177373
489,0.92038894
490,0.68390125
491,0.8134414
492,0.6616854
493,0.903641
494,0.9891132
495,0.62746346
496,0.6082922
497,0.8317424
498,0.6369982
499,0.8154386
500,0.71206224
501,0.5836027
502,0.5804681
503,0.7306378
504,0.5169253
505,0.561012
506,0.6141987
507,0.8706107
508,0.77301896
509,0.6172065
510,0.89022195
511,0.81747884
512,0.56021184
513,0.7862567
514,0.535529
515,0.53258204
516,0.62481654
517,0.96242976
518,0.86464894
519,0.7575873
520,0.9730495
521,0.6312771
522,0.86064696
523,0.88273203
524,0.77365124
525,0.63611186
526,0.9985632
527,0.5611403
528,0.7881431
529,0.5288042
530,0.75002676
531,0.98251694
532,0.70691544
533,0.6227681
534,0.9601526
535,0.6204271
536,0.7689147
537,0.58505976
538,0.9846783
539,0.601355
540,0.9611937
541,0.5744091
542,0.9765433
543,0.9457458
544,0.8949505
545,0.55100745
546,0.5746156
547,0.7212311
548,0.6707387
549,0.9127394
550,0.52621776
551,0.654065
552,0.7354819
553,0.5740378
554,0.9781215
555,0.7339953
556,0.8353257
557,0.82474685
558,0.99607134
559,0.6515206
560,0.8988484
561,0.77148056
562,0.57135737
563,0.94341475
564,0.8393054
565,0.84448963
566,0.6569511
567,0.5659123
568,0.88148546
569,0.5514084
570,0.5215551
571,0.8569908
572,0.61054987
573,0.58399963
574,0.7283201
575,0.9148848
576,0.86111605
577,0.84160185
578,0.66604775
579,0.8081895
580,0.65781194
581,0.5825467
582,0.5989809
583,0.9734288
584,0.7081186
585,0.73347807
586,0.8935305
587,0.69915605
588,0.89280367
589,0.8387841
590,0.53213906
591,0.82963634
592,0.5620509
593,0.6463987
594,0.6335276
595,0.83816063
596,0.94797164
597,0.83278847
598,0.63012284
599,0.61537766
600,0.6465253
601,0.7428073
602,0.9776782
603,0.5136797
604,0.5331559
605,0.71113604
606,0.9359267
607,0.50128794
608,0.5357367
609,0.89914685
610,0.8689871
611,0.93159795
612,0.9054925
613,0.5866418
614,0.9088899
615,0.6243757
616,0.81827796
617,0.55314445
618,0.82653016
619,0.65657866
620,0.5275567
621,0.8989658
622,0.9205827
623,0.614932
624,0.70290035
625,0.7654414
626,0.9100513
627,0.6176663
628,0.96785104
629,0.51864827
630,0.77350974
631,0.6669592
632,0.93991834
633,0.9317987
634,0.989164
635,0.7241218
636,0.91390336
637,0.67903006
638,0.96197
639,0.9312102
640,0.8251324
641,0.59995455
642,0.67059326
643,0.73036987
644,0.5915695
645,0.5958875
646,0.6526369
647,0.7161435
648,0.8400401
649,0.5317075
650,0.5086344
651,0.7705701
652,0.8939613
653,0.604339
654,0.90219074
655,0.96328187
656,0.977643
657,0.8127965
658,0.9317988
659,0.86576355
660,0.96604943
661,0.5828757
662,0.5789693
663,0.5802419
664,0.7318104
665,0.6994687
666,0.7958873
667,0.517369
668,0.9297693
669,0.8346072
670,0.9918121
671,0.6351625
672,0.9741
673,0.96688807
674,0.8367382
675,0.78490186
676,0.98722434
677,0.64296734
678,0.5312672
679,0.65637326
680,0.6217836
681,0.7312103
682,0.5188314
683,0.7790952
684,0.98319757
685,0.6061831
686,0.7873673
687,0.8338349
688,0.996948
689,0.728411
690,0.969033
691,0.6956245
692,0.62939113
693,0.82808185
694,0.687217
695,0.7608627
696,0.5940249
697,0.75276077
698,0.78368884
699,0.99434364
700,0.8040066
701,0.7868569
702,0.95460355
703,0.90369177
704,0.70252705
705,0.7937455
706,0.5359714
707,0.92324793
708,0.61806566
709,0.8309197
710,0.75476927
711,0.7633015
712,0.81096613
713,0.57187176
714,0.9407644
715,0.64774966
716,0.7746701
717,0.7580248
718,0.56400996
719,0.5407905
720,0.71910286
721,0.8722459
722,0.9035822
723,0.8290955
724,0.54431003
725,0.97023344
726,0.6362334
727,0.57455266
728,0.9085797
729,0.576705
730,0.58504397
731,0.66625714
732,0.8125988
733,0.88906527
734,0.791891
735,0.874092
736,0.633487
737,0.5755286
738,0.97835255
739,0.92480016
740,0.5460023
741,0.6158686
742,0.58539224
743,0.6542464
744,0.7775625
745,0.86588544
746,0.9133599
747,0.5057537
748,0.6012923
749,0.6563022
750,0.8026091
751,0.91704786
752,0.7274832
753,0.5638302
754,0.7847213
755,0.8070426
756,0.67657423
757,0.7945743
758,0.872862
759,0.5547628
760,0.6124428
761,0.600349
762,0.9615885
763,0.733387
764,0.8033968
765,0.6441685
766,0.8719314
767,0.7657791
768,0.83470887
769,0.70334256
770,0.7232715
771,0.63481694
772,0.9941658
773,0.8087462
774,0.88142574
775,0.87307566
776,0.5834051
777,0.9674424
778,0.85019326
779,0.68040365
780,0.52784204
781,0.6755206
782,0.5284505
783,0.54876095
784,0.80079377
785,0.5809049
786,0.5626116
787,0.7689599
788,0.53740656
789,0.965564
790,0.75171745
791,0.7590454
792,0.5323294
793,0.80769527
794,0.9379356
795,0.5188405
796,0.70720917
797,0.6376197
798,0.78083014
799,0.84991765
800,0.8538658
801,0.5939143
802,0.62726
803,0.88343084
804,0.93065405
805,0.50832814
806,0.9894262
807,0.72149336
808,0.83302295
809,0.69794774
810,0.6983887
811,0.63814807
812,0.73360395
813,0.99145174
814,0.6996941
815,0.5179508
816,0.55315846
817,0.9105724
818,0.74230564
819,0.86806524
820,0.5582566
821,0.6864557
822,0.6840272
823,0.83019364
824,0.5267125
825,0.75097376
826,0.8101552
827,0.51640207
828,0.8917106
829,0.8658871
830,0.97754073
831,0.9902005
832,0.60740924
833,0.59433496
834,0.7483073
835,0.9582269
836,0.7507901
837,0.89691603
838,0.9145942
839,0.8953667
840,0.6919436
841,0.7805555
842,0.74411404
843,0.71654844
844,0.5544131
845,0.5686689
846,0.53950363
847,0.5708563
848,0.81791234
849,0.90234923
850,0.818394
851,0.6700764
852,0.6442349
853,0.68870175
854,0.99948865
855,0.8968805
856,0.84819365
857,0.9656702
858,0.97934777
859,0.9008712
860,0.64940923
861,0.77405536
862,0.9292306
863,0.6738053
864,0.5723847
865,0.8311467
866,0.623735
867,0.8943372
868,0.7838278
869,0.75265026
870,0.6819715
871,0.5829333
872,0.7657063
873,0.51988256
874,0.8767287
875,0.88446
876,0.84050333
877,0.75476927
878,0.9450201
879,0.9408618
880,0.5416585
881,0.6222663
882,0.89873505
883,0.56929266
884,0.88175523
885,0.87202764
886,0.7687419
887,0.7052969
888,0.61678815
889,0.6574385
890,0.6730088
891,0.6576532
892,0.97694325
893,0.8846642
894,0.5701682
895,0.7033957
896,0.61524314
897,0.60154486
898,0.51739514
899,0.7362296
900,0.91596866
901,0.8408539
902,0.6213175
903,0.87045527
904,0.54507434
905,0.8387079
906,0.6291218
907,0.5656928
908,0.8602947
909,0.60711145
910,0.81441784
911,0.8602669
912,0.73444045
913,0.8249093
914,0.9111974
915,0.73594373
916,0.9987695
917,0.93785524
918,0.9675013
919,0.92069983
920,0.65682733
921,0.77650833
922,0.86820114
923,0.70763487
924,0.51579726
925,0.6252496
926,0.74644613
927,0.8572985
928,0.6520097
929,0.6631738
930,0.8552134
931,0.5647871
932,0.9765128
933,0.994326
934,0.554713
935,0.7664639
936,0.6190818
937,0.58521205
938,0.60242254
939,0.91986394
940,0.8625929
941,0.93601716
942,0.7491632
943,0.86735487
944,0.8808795
945,0.8551192
946,0.7230199
947,0.98062754
948,0.7974936
949,0.62071836
950,0.77677906
951,0.58354706
952,0.8689097
953,0.74739707
954,0.7143122
955,0.92269546
956,0.7609881
957,0.6552013
958,0.8785535
959,0.7753614
960,0.7208397
961,0.5621985
962,0.8377831
963,0.983739
964,0.86840284
965,0.54293317
966,0.5152687
967,0.9788952
968,0.6174562
969,0.85346115
970,0.76149815
971,0.7634021
972,0.6854354
973,0.7137814
974,0.7601204
975,0.94323206
976,0.5852546
977,0.6059795
978,0.8984473
979,0.58812004
980,0.5025715
981,0.86342263
982,0.8313557
983,0.94295776
984,0.57060534
985,0.5522208
986,0.56654805
987,0.8076731
988,0.8299842
989,0.7126758
990,0.97837657
991,0.8760039
992,0.6620511
993,0.7511259
994,0.5828659
995,0.76970065
996,0.99786985
997,0.50524044
998,0.9821299
999,0.7878896
1000,0.70288336
1001,0.88597244
1002,0.9660951
1003,0.9584309
1004,0.59733367
1005,0.5257896
1006,0.6428859
1007,0.63768405
1008,0.7029906
1009,0.89552844
1010,0.84645617
1011,0.6992592
1012,0.88640344
1013,0.5085284
1014,0.80041003
1015,0.77725387
1016,0.95215654
1017,0.5846573
1018,0.9464203
1019,0.9397346
1020,0.65074015
1021,0.52040035
1022,0.5699722
1023,0.9504752
1024,0.9340794
1025,0.76099265
1026,0.5141601
1027,0.64654773
1028,0.7709
1029,0.8744296
1030,0.69470227
1031,0.8291835
1032,0.9375148
1033,0.757983
1034,0.72054404
1035,0.92336106
1036,0.9710155
1037,0.56805766
1038,0.607213
1039,0.80261654
1040,0.70121104
1041,0.79377115
1042,0.8080938
1043,0.7623258
1044,0.8133212
1045,0.83969164
1046,0.90317273
1047,0.81919926
1048,0.9859929
1049,0.90052176
1050,0.76684046
1051,0.6182043
1052,0.8898914
1053,0.54254496
1054,0.92760867
1055,0.5183755
1056,0.810663
1057,0.6514594
1058,0.8226178
1059,0.76391137
1060,0.75402
1061,0.8410247
1062,0.81898904
1063,0.6991677
1064,0.7975092
1065,0.7928474
1066,0.8631666
1067,0.81624913
1068,0.8012526
1069,0.6372959
1070,0.9723767
1071,0.81352997
1072,0.90440834
1073,0.8463206
1074,0.80805355
1075,0.544592
1076,0.5869043
1077,0.70066166
1078,0.53731227
1079,0.64811414
1080,0.85634834
1081,0.86042607
1082,0.7865068
1083,0.5155383
1084,0.5942031
1085,0.6689791
1086,0.8802403
1087,0.87817764
1088,0.6136073
1089,0.90917295
1090,0.5645249
1091,0.5404163
1092,0.931115
1093,0.60266644
1094,0.8061459
1095,0.8107114
1096,0.6663547
1097,0.990927
1098,0.5835947
1099,0.54388875
1100,0.58631974
1101,0.54765725
1102,0.6028919
1103,0.5301485
1104,0.9219053
1105,0.81843376
1106,0.64976406
1107,0.60898787
1108,0.56934166
1109,0.82321143
1110,0.9366318
1111,0.58686066
1112,0.5212751
1113,0.59498066
1114,0.9357022
1115,0.7367089
1116,0.6879548
1117,0.67674047
1118,0.99151826
1119,0.9245003
1120,0.7122045
1121,0.94319403
1122,0.6474473
1123,0.6726906
1124,0.6299106
1125,0.9373359
1126,0.6176301
1127,0.91612816
1128,0.5928647
1129,0.82612836
1130,0.80349505
1131,0.5113607
1132,0.9658577
1133,0.7893615
1134,0.80304694
1135,0.5266723
1136,0.8236201
1137,0.51119125
1138,0.9458748
1139,0.74885005
1140,0.6781607
1141,0.79957736
1142,0.6583004
1143,0.92305946
1144,0.99680865
1145,0.8288739
1146,0.8707267
1147,0.596514
1148,0.56403697
1149,0.50553006
1150,0.9014106
1151,0.8279895
1152,0.8147296
1153,0.6583425
1154,0.79195386
1155,0.5465247
1156,0.776406
1157,0.58040094
1158,0.66141164
1159,0.85759836
1160,0.98505914
1161,0.9291883
1162,0.9725119
1163,0.6906496
1164,0.658629
1165,0.5062928
1166,0.8546313
1167,0.54678464
1168,0.8749663
1169,0.8513094
1170,0.79981494
1171,0.91284025
1172,0.5340124
1173,0.79126966
1174,0.69204867
1175,0.5041363
1176,0.5804028
1177,0.7970475
1178,0.56987673
1179,0.6944531
1180,0.9715445
1181,0.58242303
1182,0.8788209
1183,0.7848662
1184,0.87128973
1185,0.99235976
1186,0.62092656
1187,0.9325248
1188,0.6862889
1189,0.915159
1190,0.60061383
1191,0.60285854
1192,0.97117215
1193,0.8328931
1194,0.9825553
1195,0.8398901
1196,0.7484373
1197,0.80177367
1198,0.97031295
1199,0.8483458
1200,0.7722988
1201,0.5419336
1202,0.6139824
1203,0.95702374
1204,0.56515574
1205,0.98036623
1206,0.8311691
1207,0.79304326
1208,0.5422027
1209,0.85459423
1210,0.8881259
1211,0.5122077
1212,0.77598965
1213,0.55924004
1214,0.7806246
1215,0.85929215
1216,0.8485786
1217,0.6968348
1218,0.84023166
1219,0.7532955
1220,0.83085895
1221,0.96060836
1222,0.58701164
1223,0.5364029
1224,0.82003784
1225,0.74443316
1226,0.8192942
1227,0.5364947
1228,0.5561522
1229,0.69131815
1230,0.5356761
1231,0.625601
1232,0.7957022
1233,0.91373324
1234,0.5399187
1235,0.71847504
1236,0.7185203
1237,0.82367134
1238,0.9353628
1239,0.83335996
1240,0.5249897
1241,0.79920083
1242,0.7123384
1243,0.72515154
1244,0.6423539
1245,0.91734695
1246,0.8195833
1247,0.7758609
1248,0.868973
1249,0.61914873
1250,0.95744073
1251,0.6303729
1252,0.84228045
1253,0.66534466
1254,0.5044619
1255,0.90227604
1256,0.9212141
1257,0.988363
1258,0.6450399
1259,0.5621261
1260,0.52390105
1261,0.5860671
1262,0.55711466
1263,0.7728065
1264,0.5361817
1265,0.86608815
1266,0.5284565
1267,0.7485415
1268,0.7831364
1269,0.6193763
1270,0.72946274
1271,0.70363075
1272,0.87634283
1273,0.7307472
1274,0.67058045
1275,0.89277524
1276,0.7009244
1277,0.86314535
1278,0.6302097
1279,0.6214883
1280,0.8005613
1281,0.56087124
1282,0.55280966
1283,0.7572461
1284,0.8410955
1285,0.8988013
1286,0.7465224
1287,0.7994773
1288,0.65523124
1289,0.66188264
1290,0.7752138
1291,0.8521668
1292,0.6925309
1293,0.6109242
1294,0.7757038
1295,0.7498447
1296,0.51757514
1297,0.609866
1298,0.85445595
1299,0.9894847
1300,0.75126296
1301,0.94466573
1302,0.9957713
1303,0.99864566
1304,0.987451
1305,0.7647708
1306,0.5936636
1307,0.8904917
1308,0.89322627
1309,0.9452543
1310,0.9713935
1311,0.75237715
1312,0.9589906
1313,0.7692617
1314,0.81319034
1315,0.51665187
1316,0.6464222
1317,0.71232367
1318,0.51326275
1319,0.8511305
1320,0.8807099
1321,0.8399608
1322,0.5878517
1323,0.71523756
1324,0.6080309
1325,0.77269816
1326,0.6206925
1327,0.80912006
1328,0.8822706
1329,0.9219248
1330,0.8549017
1331,0.8638003
1332,0.82495505
1333,0.7663554
1334,0.88312685
1335,0.7761786
1336,0.5450128
1337,0.91241467
1338,0.80157614
1339,0.97562885
1340,0.6726517
1341,0.84608084
1342,0.5261039
1343,0.7855345
1344,0.9157052
1345,0.62559396
1346,0.8603518
1347,0.6025506
1348,0.829252
1349,0.8740338
1350,0.68913543
1351,0.6502236
1352,0.7151797
1353,0.9426266
1354,0.50335944
1355,0.95645005
1356,0.76810426
1357,0.5907632
1358,0.57312757
1359,0.80423313
1360,0.67567444
1361,0.87953186
1362,0.54756385
1363,0.51600105
1364,0.8807261
1365,0.63731575
1366,0.5146419
1367,0.7715259
1368,0.92706716
1369,0.7655088
1370,0.61008775
1371,0.68550724
1372,0.6017395
1373,0.8625017
1374,0.6798321
1375,0.95543456
1376,0.6027896
1377,0.74560344
1378,0.96455306
1379,0.838387
1380,0.93728805
1381,0.9974079
1382,0.895653
1383,0.975988
1384,0.73441714
1385,0.51086503
1386,0.7257716
1387,0.5409658
1388,0.83130467
1389,0.6078793
1390,0.5348264
1391,0.9745264
1392,0.5148189
1393,0.79305625
1394,0.83292687
1395,0.622645
1396,0.9862138
1397,0.87586963
1398,0.90692794
1399,0.9622669
1400,0.9659841
1401,0.62034804
1402,0.77769804
1403,0.81651664
1404,0.7099377
1405,0.5181442
1406,0.99525034
1407,0.7682713
1408,0.8091644
1409,0.6510594
1410,0.815658
1411,0.9467405
1412,0.7683008
1413,0.68949
1414,0.9925806
1415,0.91411173
1416,0.9047809
1417,0.68954456
1418,0.62348866
1419,0.6464964
1420,0.66296405
1421,0.9926226
1422,0.8540666
1423,0.7103955
1424,0.9644456
1425,0.55648935
1426,0.63118106
1427,0.79136443
1428,0.7266588
1429,0.7909478
1430,0.8234308
1431,0.80602324
1432,0.6628356
1433,0.5021363
1434,0.92273283
1435,0.5070684
1436,0.689285
1437,0.8317803
1438,0.8381224
1439,0.9429765
1440,0.73443484
1441,0.5271129
1442,0.77015185
1443,0.7033205
1444,0.8573303
1445,0.9564759
1446,0.7901639
1447,0.69636375
1448,0.8527888
1449,0.7881856
1450,0.8478533
1451,0.6306358
1452,0.73340267
1453,0.77256095
1454,0.991756
1455,0.7567196
1456,0.82821393
1457,0.81043273
1458,0.50755143
1459,0.6029168
1460,0.5626327
1461,0.8016143
1462,0.54398537
1463,0.8623162
1464,0.51190233
1465,0.5240255
1466,0.9114935
1467,0.55774397
1468,0.7771551
1469,0.9807284
1470,0.69255936
1471,0.8476765
1472,0.52294636
1473,0.86978227
1474,0.61345506
1475,0.7033856
1476,0.8934616
1477,0.9821441
1478,0.87139666
1479,0.58320403
1480,0.9212691
1481,0.90402466
1482,0.54995763
1483,0.7547928
1484,0.8270166
1485,0.9069178
1486,0.83484644
1487,0.5796658
1488,0.66438055
1489,0.98230577
1490,0.6845141
1491,0.7793542
1492,0.9281703
1493,0.94148904
1494,0.6392077
1495,0.53692806
1496,0.8204901
1497,0.6390134
1498,0.83944964
1499,0.51716185
1500,0.6936655
1501,0.75571275
1502,0.6424765
1503,0.883978
1504,0.6497216
1505,0.6169088
1506,0.63432175
1507,0.9368098
1508,0.74913114
1509,0.61764395
1510,0.88928235
1511,0.70995307
1512,0.908175
1513,0.84296155
1514,0.71419233
1515,0.86826557
1516,0.50298405
1517,0.87320507
1518,0.68159795
1519,0.9211354
1520,0.92144966
1521,0.5005734
1522,0.57123095
1523,0.7498213
1524,0.87607914
1525,0.92073953
1526,0.6990358
1527,0.5286729
1528,0.7438748
1529,0.6135747
1530,0.61125547
1531,0.53301555
1532,0.9629855
1533,0.73126376
1534,0.87691855
1535,0.89384884
1536,0.55976284
1537,0.53219944
1538,0.55579203
1539,0.8783482
1540,0.555432
1541,0.56784123
1542,0.60805106
1543,0.73672956
1544,0.51287544
1545,0.8096815
1546,0.5544307
1547,0.5075298
1548,0.6720513
1549,0.88326335
1550,0.6814956
1551,0.83089685
1552,0.8228513
1553,0.9087007
1554,0.6946634
1555,0.56135786
1556,0.94621545
1557,0.70642734
1558,0.51000535
1559,0.5948424
1560,0.597201
1561,0.70437413
1562,0.854355
1563,0.8046665
1564,0.72659194
1565,0.82104
1566,0.594783
1567,0.76172626
1568,0.9655063
1569,0.51707655
1570,0.63003564
1571,0.9058947
1572,0.53874135
1573,0.98833466
1574,0.8717411
1575,0.84215474
1576,0.91440153
1577,0.8278431
1578,0.7583253
1579,0.76034725
1580,0.8004156
1581,0.7545563
1582,0.924568
1583,0.7208156
1584,0.5017961
1585,0.7926417
1586,0.75587785
1587,0.9963738
1588,0.86540675
1589,0.862821
1590,0.5616559
1591,0.92799747
1592,0.81366444
1593,0.6522338
1594,0.6509633
1595,0.5067274
1596,0.96589744
1597,0.7626284
1598,0.559155
1599,0.9455701
1600,0.71416235
1601,0.95407724
1602,0.97879195
1603,0.9208041
1604,0.97553426
1605,0.7438981
1606,0.63651234
1607,0.61075515
1608,0.6283234
1609,0.7216525
1610,0.53047067
1611,0.51472336
1612,0.50977933
1613,0.7570617
1614,0.92972803
1615,0.9876981
1616,0.8513262
1617,0.7857914
1618,0.73880213
1619,0.9914775
1620,0.5175605
1621,0.67658967
1622,0.69103897
1623,0.8253202
1624,0.5854713
1625,0.5699943
1626,0.90780115
1627,0.6975334
1628,0.9632636
1629,0.6872858
1630,0.8592249
1631,0.84131265
1632,0.606121
1633,0.8845779
1634,0.65203595
1635,0.57127607
1636,0.7001878
1637,0.5565942
1638,0.7165196
1639,0.7979146
1640,0.5107632
1641,0.840006
1642,0.6739991
1643,0.8572022
1644,0.67748165
1645,0.82016146
1646,0.6973578
1647,0.9937846
1648,0.7860366
1649,0.79803175
1650,0.761449
1651,0.6243943
1652,0.5979795
1653,0.97194284
1654,0.9781885
1655,0.6625424
1656,0.88709766
1657,0.85093665
1658,0.5467486
1659,0.6981146
1660,0.73409426
1661,0.58119243
1662,0.92096895
1663,0.9237957
1664,0.8337517
1665,0.60942173
1666,0.7109705
1667,0.91689444
1668,0.8159249
1669,0.9020417
1670,0.71523696
1671,0.71905905
1672,0.7649063
1673,0.69062555
1674,0.7398686
1675,0.72341025
